,Media Source,Date,Text,Compound,Tweet Count
755,nytimes,Thu Mar 08 17:46:41 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/vFaGKx23rg,0.0,56
756,nytimes,Thu Mar 08 17:45:33 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/bo53G6XGgJ,0.0,57
757,nytimes,Thu Mar 08 17:44:43 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/hlNoEhDOxl,0.0,58
758,nytimes,Thu Mar 08 17:43:58 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/p3Ez30VMb7,0.0,59
759,nytimes,Thu Mar 08 17:43:11 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/4smfFqlPeG,0.0,60
760,nytimes,Thu Mar 08 17:42:02 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/sYFiiE2pot,0.0,61
761,nytimes,Thu Mar 08 17:40:53 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/ngx7uBQlVT,0.0,62
762,nytimes,Thu Mar 08 17:39:13 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/bFHQopTOk0,0.0,63
763,nytimes,Thu Mar 08 17:38:04 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/yvva0lx8mC,0.0,64
764,nytimes,Thu Mar 08 17:36:23 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/HNJtpRQzTC,0.0,65
765,nytimes,Thu Mar 08 17:35:29 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy… https://t.co/YbtMLrEunr,0.0,66
766,nytimes,Thu Mar 08 17:34:23 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign @karunanundy “We have… https://t.co/VQIOWE6xvQ,0.0,67
767,nytimes,Thu Mar 08 17:33:30 +0000 2018,@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF @bobblanddesign “I would make sure tha… https://t.co/g0lYhMLHaf,0.3182,68
768,nytimes,Thu Mar 08 17:32:06 +0000 2018,"@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF @muzoonrakan1 @UNICEF “Listen to women,” says… https://t.co/4rT0n5bAXU",0.0,69
769,nytimes,Thu Mar 08 17:28:28 +0000 2018,"@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz @DVF To achieve gender equality, ""I want to convince everyone to… https://t.co/ZvQCrwCizl",0.3182,70
770,nytimes,Thu Mar 08 17:26:08 +0000 2018,"@theashleygraham @Caitlyn_Jenner @CarmenYulinCruz When you do a job application, you should not have to say your se… https://t.co/OYJEl6gGdt",0.0,71
771,nytimes,Thu Mar 08 17:24:39 +0000 2018,"@theashleygraham @Caitlyn_Jenner ""The one thing I would do to improve gender equality is to ensure that all of our… https://t.co/H3dJOKwSNc",0.6705,72
772,nytimes,Thu Mar 08 17:23:50 +0000 2018,@theashleygraham “Women are brought up to kind of be a second-class citizen” says @Caitlyn_Jenner #IWD2018… https://t.co/VlyKYFDRZ7,0.0,73
773,nytimes,Thu Mar 08 17:21:46 +0000 2018,".@theashleygraham: “We need to ensure that women see themselves portrayed in media, fashion, beauty and beyond.”… https://t.co/NqM1Yvifbz",0.7506,74
774,nytimes,Thu Mar 08 17:17:13 +0000 2018,"To celebrate #IWD2018, @CNN asked women around the world, ""What single thing would you change to improve gender equ… https://t.co/aPUTYl3OAf",0.765,75
775,nytimes,Thu Mar 08 17:05:47 +0000 2018,"Trump on outgoing chief economic adviser Gary Cohn: “He’s been terrific. He may be a globalist, but I still like hi… https://t.co/jTAhyf8gU3",0.7096,76
776,nytimes,Thu Mar 08 16:50:01 +0000 2018,"With America facing a massive nursing shortage, some hospitals are offering five-figure signing bonuses, free housi… https://t.co/qx9N6r3ugj",0.7096,77
777,nytimes,Thu Mar 08 16:35:00 +0000 2018,The US ambassador to Mexico was not invited to a meeting between senior White House adviser Jared Kushner and Mexic… https://t.co/r063UG1OyV,0.0,78
778,nytimes,Thu Mar 08 16:20:08 +0000 2018,One person has been taken into police custody in connection with a shooting that killed one student and injured ano… https://t.co/2ZMe9iO27I,-0.802,79
779,nytimes,Thu Mar 08 16:10:11 +0000 2018,The long history of blaming video games for mass violence https://t.co/LHKHJUgqRx https://t.co/kWT3kF1vby,-0.8074,80
780,nytimes,Thu Mar 08 15:59:06 +0000 2018,Meghan Markle has been baptized into the Church of England https://t.co/0HcgXUmkzm https://t.co/qoCSXwu3EZ,0.0,81
781,nytimes,Thu Mar 08 15:42:36 +0000 2018,Why companies are embracing #InternationalWomensDay https://t.co/WuS6CWYUM5 https://t.co/grZlom9kVF,0.0,82
782,nytimes,Thu Mar 08 15:29:32 +0000 2018,NASA spacecraft Juno has collected new data on its mission to Jupiter revealing some of the swirling inner mysterie… https://t.co/kM6mhbbBrv,0.0,83
783,nytimes,Thu Mar 08 15:05:55 +0000 2018,"""Somebody needs to stand up"" to California on immigration, Attorney General Jeff Sessions says… https://t.co/IN63gV1NOo",0.0,84
784,nytimes,Thu Mar 08 14:57:50 +0000 2018,"RT @CNNweather: As people recover from back to back nor'easters, some forecast models hint at another storm early next week. 

Keep up-to-d…",0.0,85
785,nytimes,Thu Mar 08 14:51:24 +0000 2018,Hundreds of doctors in Quebec are protesting. They say they make too much. https://t.co/w2GHFWjU4m https://t.co/bN4Ea3Pvds,-0.4215,86
786,nytimes,Thu Mar 08 14:40:11 +0000 2018,"""This is so manipulative."" That's how an anchor at a local TV station owned by Sinclair described the company's lat… https://t.co/d888lpEz8q",0.0,87
787,nytimes,Thu Mar 08 14:24:59 +0000 2018,McDonald's is celebrating #InternationalWomensDay by flipping its golden arches https://t.co/biYp1ZduyT https://t.co/oUoEjcizNf,0.5719,88
788,nytimes,Thu Mar 08 14:09:43 +0000 2018,The Florida gun bill spurred by the Parkland school massacre is just one signature away from becoming law. Here's w… https://t.co/A99vriRtoM,-0.34,89
789,nytimes,Thu Mar 08 13:54:03 +0000 2018,President Trump is upset with White House press secretary Sarah Sanders over her responses Wednesday regarding his… https://t.co/SPSg0Bhy30,-0.3818,90
790,nytimes,Thu Mar 08 13:39:07 +0000 2018,"The cast of ""Modern Family"" voices support for ""common-sense gun laws"" putting support behind the students of Parkl… https://t.co/irGz3U8pVj",0.4588,91
791,nytimes,Thu Mar 08 13:15:09 +0000 2018,A White House taken by storm(y) | Analysis by @StCollinson https://t.co/LwbPnJtJuX https://t.co/JmvyB9DlGq,0.0,92
792,nytimes,Thu Mar 08 13:07:38 +0000 2018,"Fred Guttenberg, whose daughter died in the Florida school shooting, rips new NRA ad: ""If this was put out by a ter… https://t.co/mYfIHC8pOw",-0.5574,93
793,nytimes,Thu Mar 08 12:50:05 +0000 2018,"The controversial statue that critics have deemed as ""San Francisco's monument to white supremacy"" is coming off it… https://t.co/yKIpBEV3ja",-0.4215,94
794,nytimes,Thu Mar 08 12:40:11 +0000 2018,'I never told anyone': 5 women's stories of sexual abuse at the Hajj #AsEquals https://t.co/29od5ZBFRv https://t.co/KvJSZCbKyg,-0.6369,95
795,nytimes,Thu Mar 08 12:32:00 +0000 2018,"Tybre Faw traveled 7 hours to see his hero, Dem. Rep. John Lewis, who was in Selma, Alabama, to commemorate the 196… https://t.co/IItXisEVsJ",0.5574,96
796,nytimes,Thu Mar 08 12:30:07 +0000 2018,Some Democratic lawmakers fear arming school staff could harm black and Hispanic students https://t.co/5lbWNzwxQU https://t.co/Tr0YskSZBC,-0.7717,97
797,nytimes,Thu Mar 08 12:21:26 +0000 2018,NASA spacecraft Juno has collected new data on its mission to Jupiter revealing some of the swirling inner mysterie… https://t.co/EIUrtm3rwp,0.0,98
798,nytimes,Thu Mar 08 12:10:11 +0000 2018,"""This is so manipulative."" That's how an anchor at a local TV station owned by Sinclair described the company's lat… https://t.co/QaYLYApLVi",0.0,99
799,nytimes,Thu Mar 08 12:00:21 +0000 2018,"5 things for Thursday:

- The White House
- Russia investigation
- Florida school shooting
- UK and Russia
- Aung S… https://t.co/fe9IBVt8YY",0.0,100
800,nytimes,Thu Mar 08 23:42:03 +0000 2018,Hi friends! I’m looking for new opportunities to put my multidisciplinary skills to good use within a diverse organ… https://t.co/Chl7QaEgSe,0.8356,1
801,nytimes,Thu Mar 08 23:08:31 +0000 2018,@ANZ_AU You can email me at hi@thefox.is.,0.0,2
802,nytimes,Thu Mar 08 22:20:51 +0000 2018,"@Mandy_Kerr Back at you, Mandy! You’re amazing! ✨",0.658,3
803,nytimes,Thu Mar 08 22:20:32 +0000 2018,@happycrappie thank you!,0.4199,4
804,nytimes,Thu Mar 08 21:27:38 +0000 2018,"RT @shailjapatel: Read women.
Cite women.
Credit women.

Teach women.
Publish women.
Present women.

Acknowledge women.
Award women.
Amplif…",0.7269,5
805,nytimes,Thu Mar 08 21:26:51 +0000 2018,"RT @EricaJoy: Men! Celebrate #InternationalWomensDay by taking direct action:
🌟 Tell the women you work with how much you get paid.
🌟 If yo…",0.6114,6
806,nytimes,Thu Mar 08 08:57:37 +0000 2018,Another release of @jsconfeu tickets is happening in a few minutes and you don’t want to miss out. https://t.co/MX1CYi6kiK,-0.0772,7
807,nytimes,Thu Mar 08 08:32:47 +0000 2018,"Everything about this—”the absence of no is not consent.”

https://t.co/58usW9cFxH",-0.296,8
808,nytimes,Thu Mar 08 07:42:40 +0000 2018,"Don’t try to shame me for your lack of professionalism and overconfident behaviour. 

Tl:dr; don’t work for @ANZ_AU.",-0.6597,9
809,nytimes,Thu Mar 08 07:39:19 +0000 2018,"I told her how offensive and exclusionary those things were. Her reply:

”I'm disappointed with your interpretation… https://t.co/diQiVBdLF0",-0.7269,10
810,nytimes,Thu Mar 08 07:23:41 +0000 2018,I got emailed by someone at @ANZ_AU who not only insinuated that I’m after ”fancy titles” after I said I want to dr… https://t.co/kpCyQY3i1z,0.0772,11
811,nytimes,Thu Mar 08 02:54:19 +0000 2018,"@theroyals hey, thanks but that doesn’t sound like me, and I find a bunch of the language on your site problematic.",0.09,12
812,nytimes,Thu Mar 08 02:52:30 +0000 2018,"I think I’m going to collect “the best” team pages and toxic statements I see when looking for a new role. Already seen so many.

🤢",0.0,13
813,nytimes,Thu Mar 08 02:50:10 +0000 2018,"@Catharz Thanks! I’ve interviewed in the past, but unfortunately, it didn’t fulfil my requirements on diversity and inclusion.",-0.3489,14
814,nytimes,Thu Mar 08 02:46:52 +0000 2018,"@s_mcleod 👋🏻 thanks! unfortunately, I think I’m mostly looking to steer away from traditional front-end roles to so… https://t.co/VJ18W89w3A",0.2003,15
815,nytimes,Thu Mar 08 02:38:56 +0000 2018,@stephenbelanger 👋🏻 Elastic has been recommended to me several times now. I would be keen to chat to someone. Would… https://t.co/YOKEU5HWVf,0.5106,16
816,nytimes,Thu Mar 08 02:30:05 +0000 2018,"@mikerapp haha, please feel free to. I was inspired by wonderful @lrnrd :)",0.9552,17
817,nytimes,Thu Mar 08 02:29:38 +0000 2018,"@d2kagw @camplexer 👋🏻  sure! would you be able to drop a line at hi@thefox.is with more details, please?",0.4714,18
818,nytimes,Thu Mar 08 02:27:14 +0000 2018,"@breskeby hey, thanks! unfortunately, I don’t want to pursue the path of a front/JS developer so it wouldn’t be a good fit :)",0.8588,19
819,nytimes,Thu Mar 08 00:55:38 +0000 2018,RT @chanelpuke: when you get bad vibes from someone but you can't justify your dislike for them because they haven't technicalIy done anyth…,0.1346,20
820,nytimes,Thu Mar 08 00:49:51 +0000 2018,@superhighfives Which park is this?!,0.0,21
821,nytimes,Thu Mar 08 00:38:56 +0000 2018,"@maxvoltar Heh, got too excited and didn’t notice the “US remote”. Forever sad face of not willing to relocate to San Francisco. 

😭",-0.3182,22
822,nytimes,Thu Mar 08 00:38:08 +0000 2018,@maxvoltar @goabstract Oh hi hello 👋🏻 https://t.co/3xme16xAIz,0.0,23
823,nytimes,Thu Mar 08 00:37:27 +0000 2018,"RT @amberdawn: The product I've been working on launched today! @begin is a new way to handle tasking - create tasks, pick the one you're f…",0.4389,24
824,nytimes,Wed Mar 07 23:35:58 +0000 2018,"@sara_ann_marie I have failed at this multiple times before, but I try my best to step out of my white cis privileg… https://t.co/0Ooul9WLgq",0.6858,25
825,nytimes,Wed Mar 07 23:30:24 +0000 2018,"Having the audacity to talk about diversity and have a bunch of cis, able-bodied, white women is just eternally amazing.",0.5859,26
826,nytimes,Wed Mar 07 23:26:16 +0000 2018,The all white women panel is the new all-male panel. https://t.co/xDGHNGWC49,0.0,27
827,nytimes,Wed Mar 07 23:17:40 +0000 2018,RT @sara_ann_marie: We're working on getting @noyougoshow in front of new audiences—where do y'all think we should be featured? Orgs we sho…,0.0,28
828,nytimes,Wed Mar 07 23:17:27 +0000 2018,"@dantoml *nods*

Or no careers page, no benefits, no process explained, nothing.",-0.4588,29
829,nytimes,Wed Mar 07 23:15:16 +0000 2018,I don’t know if the majority of men realise the magnitude of mental energy needed to find a job as a member of an u… https://t.co/xCUFjAE2UD,0.2732,30
830,nytimes,Wed Mar 07 23:06:44 +0000 2018,Looking for a job makes me realise how little has changed in the tech industry as I browse through countless almost… https://t.co/HbM885Ah1k,0.0,31
831,nytimes,Wed Mar 07 22:27:26 +0000 2018,"RT @fox: 🚨👋🏻 Hi everyone! I’m searching for new opportunities. 

I’m looking for multidisciplinary product, front-end and leadership roles.…",0.4389,32
832,nytimes,Wed Mar 07 21:44:50 +0000 2018,"Oh look, it’s the show off your women to avoid getting called out day!",-0.3595,33
833,nytimes,Wed Mar 07 19:54:53 +0000 2018,@DevelopSean Thanks Sean! I appreciate it.,0.7088,34
834,nytimes,Wed Mar 07 09:45:02 +0000 2018,@mr_lundis Ah. It sounded like it’s only on site. I’ll have a look!,0.4199,35
835,nytimes,Wed Mar 07 09:43:47 +0000 2018,@mr_lundis Sounds interesting but I’m in Australia and not relocating :),-0.3335,36
836,nytimes,Wed Mar 07 09:39:32 +0000 2018,"@peres Thank you, but I’m not looking to relocate. :)",0.6956,37
837,nytimes,Wed Mar 07 09:36:36 +0000 2018,@limbera I didn’t see it at all! Would you mind sharing some details through email?,0.4753,38
838,nytimes,Wed Mar 07 09:35:30 +0000 2018,@tjalve Nope :),0.4588,39
839,nytimes,Wed Mar 07 08:28:30 +0000 2018,Hi European friends 👋🏻 I’m looking for a new job. Find more details below. ⬇️ https://t.co/3xme16Pc79,0.4767,40
840,nytimes,Wed Mar 07 06:33:15 +0000 2018,@z_rose Hey! You can email hi at https://t.co/vah0lKuzCY.,0.0,41
841,nytimes,Wed Mar 07 05:00:04 +0000 2018,What I’ve learned over the years is that often denying lack of inclusion is much worse than being honestly exclusionary.,-0.5859,42
842,nytimes,Wed Mar 07 04:55:54 +0000 2018,"You are right, there are 6% (7/101 instructors) of women instructors judging based on https://t.co/2JyuREYsYu (pron… https://t.co/JtEKL6cacH",0.0,43
843,nytimes,Wed Mar 07 04:47:06 +0000 2018,"RT @sara_ann_marie: 4. If an organizer doesn't know where to find more diverse speakers, ask them why not. How do they find speakers now? W…",0.0,44
844,nytimes,Wed Mar 07 04:47:01 +0000 2018,"RT @sara_ann_marie: Specific things I do:
1. Ask organizers what they're doing to ensure a diverse lineup. 
2. Listen closely to the answer…",0.3818,45
845,nytimes,Wed Mar 07 04:41:52 +0000 2018,"RT @CharlotteAlter: Bumble expels anyone who uses hate speech, has a 0 tolerance harassment policy, regularly removes trolls, and is now ba…",-0.8225,46
846,nytimes,Wed Mar 07 04:20:11 +0000 2018,@brianleroux @benschwarz Paging @jahoni 😂,0.0,47
847,nytimes,Wed Mar 07 03:56:25 +0000 2018,@twholman How do I live up to this now 😂 thank you!,0.4199,48
848,nytimes,Wed Mar 07 03:54:49 +0000 2018,@DevelopSean indeed! Thank you!,0.4738,49
849,nytimes,Wed Mar 07 02:31:05 +0000 2018,@DevelopSean @InVisionApp Anyone I could talk to? :),0.4588,50
850,nytimes,Wed Mar 07 01:45:38 +0000 2018,@jennschiffer Beautiful art boobs. Congrats! 👏🏻,0.8221,51
851,nytimes,Wed Mar 07 01:41:24 +0000 2018,"Also, if you have recommendations or can introduce me to good people, please do! 🙇🏻‍♀️",0.6696,52
852,nytimes,Wed Mar 07 01:39:26 +0000 2018,"@malchata Thank you, Jeremy! 🌸",0.4199,53
853,nytimes,Wed Mar 07 01:39:08 +0000 2018,"@Folletto It could be an option, could you introduce me to anyone I can talk to? :)",0.4588,54
854,nytimes,Wed Mar 07 00:04:33 +0000 2018,"@frameshiftllc Oh, I have never seen any examples of such transparency. Thank you for sharing!",0.68,55
855,nytimes,Tue Mar 06 23:58:16 +0000 2018,@emanuil_tolev Thank you Emanuil!,0.4199,56
856,nytimes,Tue Mar 06 23:57:53 +0000 2018,@saltnburnem Thank you for your kind words!,0.7345,57
857,nytimes,Tue Mar 06 23:57:37 +0000 2018,"@andymcmillan 😭

Thank you, Andy! 💐",0.4199,58
858,nytimes,Tue Mar 06 23:31:16 +0000 2018,"🚨👋🏻 Hi everyone! I’m searching for new opportunities. 

I’m looking for multidisciplinary product, front-end and le… https://t.co/0T3EgXuCMK",0.4389,59
859,nytimes,Tue Mar 06 22:36:40 +0000 2018,"@jenistyping Yep, I’m seeing a lot of people charging and making decent money, not giving back to the community or… https://t.co/rNdb3tSwf5",0.0423,60
860,nytimes,Tue Mar 06 10:39:55 +0000 2018,"RT @uveavanto: Saw these, thought I would share. https://t.co/XXisevHRrz",0.296,61
861,nytimes,Tue Mar 06 10:38:14 +0000 2018,RT @QVWCmelb: ‘We all care. How do we translate that into action? The data shows that we won’t get to gender pay equity for another 50 year…,0.4215,62
862,nytimes,Tue Mar 06 07:49:18 +0000 2018,RT @QVWCmelb: ‘In 2018 we shouldn’t be talking about STEM education. We should be talking about algorithm design. It’s a human right and sh…,0.0,63
863,nytimes,Tue Mar 06 06:29:05 +0000 2018,"RT @MandelaSH: 9 in 10 VCs are White and Asian men
9 in 10 VC-backed founders are White and Asian men
Coincidence? 🤔",0.0,64
864,nytimes,Tue Mar 06 01:15:21 +0000 2018,RT @ikasliwal: A hard truth about women's spaces in Slack https://t.co/NBjHCGD3yN,0.2263,65
865,nytimes,Tue Mar 06 01:14:33 +0000 2018,"RT @aahunsberger: Words matter. I have been called all these things. 

I am not aggressive. I am assertive - I know what i want. 
I am not…",0.2129,66
866,nytimes,Tue Mar 06 00:01:31 +0000 2018,"When your neighbourhood coffee shop plays Jungle (loud) and brings you bottomless filter. ❤️

https://t.co/8pq3hOhZF7",0.25,67
867,nytimes,Mon Mar 05 23:30:12 +0000 2018,"Claiming care and commitment to diversity and inclusion, charging for tickets, having sponsors but NOT PAYING speak… https://t.co/WVbD6YOw9r",0.4404,68
868,nytimes,Mon Mar 05 23:27:14 +0000 2018,Any diversity and inclusion event not paying their speakers is perpetuating systems of injustice and the precedent… https://t.co/N7mARvzGJf,-0.5719,69
869,nytimes,Mon Mar 05 23:24:01 +0000 2018,Evergreen mood. https://t.co/46SrAc4PKY,0.0,70
870,nytimes,Mon Mar 05 23:18:56 +0000 2018,"RT @projectinclude: Did you know: the pay gap between white women and women of color is the fastest growing income inequality there is, acc…",0.0772,71
871,nytimes,Mon Mar 05 20:53:25 +0000 2018,@ohhoe I have called out that guy multiple times and all I got was hostile snark. I wouldn’t expect much from him a… https://t.co/3fzrczcPHj,-0.3818,72
872,nytimes,Mon Mar 05 07:21:53 +0000 2018,I think my level of stress and exhaustion warrants a silent yoga and meditation retreat,-0.5423,73
873,nytimes,Mon Mar 05 07:13:40 +0000 2018,@vaurorapub @sw All I ask is one day when I don’t have to bend backwards to prove I’m “worthy” and “exceptional”,0.0,74
874,nytimes,Mon Mar 05 07:12:10 +0000 2018,"@decryption The NYT article is horrible and doing a massive disservice. Nonetheless, research about the founders is… https://t.co/2ofMnMgbDT",-0.5423,75
875,nytimes,Mon Mar 05 06:55:03 +0000 2018,"@sw Truth. I got used to the term, but I should ditch it.",0.1655,76
876,nytimes,Mon Mar 05 06:37:09 +0000 2018,"@notwaldorf The amount of white, privileged feminism I see is as disturbing as Twitter feminism bios. Sob.

Actions and allyship or leave.",-0.3818,77
877,nytimes,Mon Mar 05 06:36:44 +0000 2018,@ezyjules ughhhhhhhhh,0.0,78
878,nytimes,Mon Mar 05 06:35:06 +0000 2018,"This, with a special dedication for white, privileged, non-intersectional feminists. https://t.co/UwPxpfnUej",0.6808,79
879,nytimes,Mon Mar 05 06:33:54 +0000 2018,"@decryption You also haven’t done your homework to check who actually the person running Lumineer is, because if yo… https://t.co/Flb13H9M65",0.0,80
880,nytimes,Mon Mar 05 06:33:16 +0000 2018,@decryption Hi Anthony. I’m really disappointed in the Sizzle. You’ve written a horribly harmful piece of content a… https://t.co/kpTJ9RhcI3,-0.7778,81
881,nytimes,Mon Mar 05 06:26:21 +0000 2018,"RT @notwaldorf: At some point in my 30s I became a party pooper feminist. Inclusion is more than straight white women. It’s trans women, bl…",0.5965,82
882,nytimes,Mon Mar 05 05:18:28 +0000 2018,Reality comes at you fast. https://t.co/FYdgWyz6Ww,0.0,83
883,nytimes,Mon Mar 05 02:01:34 +0000 2018,"@ellehardytweets @sw has been advocating &amp; working against exclusionary, toxic tech culture for decades (here’s a p… https://t.co/NbdO7yxlYw",0.0,84
884,nytimes,Mon Mar 05 00:48:47 +0000 2018,"RT @meelijane: Know any women looking to make a jump into UX? @codelikeagirlau and @academyxi are joining forces to offer a sweet $10K, 10-…",0.4588,85
885,nytimes,Mon Mar 05 00:27:32 +0000 2018,@superhighfives I need beach in my life stat,0.0,86
886,nytimes,Sun Mar 04 23:39:43 +0000 2018,"Number of times I got asked to provide D&amp;I advice: countless.

Number of times I gave actionable D&amp;I advice for fre… https://t.co/81UejD06DI",0.1531,87
887,nytimes,Sun Mar 04 23:20:09 +0000 2018,"Care about diversity and inclusion in tech? Before asking for free emotional labour please also consider, um, payin… https://t.co/K3131yCEHN",0.8555,88
888,nytimes,Sun Mar 04 23:19:26 +0000 2018,"RT @rockbot: care about diversity and inclusion in tech? before asking someone to go out for coffee to ""pick their brain,"" please consider…",0.6705,89
889,nytimes,Sun Mar 04 23:08:08 +0000 2018,RT @andizeisler: Hey boy are you a culture of unchecked power that nurtures sexual entitlement and harassment? Because people keep telling…,-0.1531,90
890,nytimes,Sun Mar 04 23:07:51 +0000 2018,@Rumyra 😍🙏🏻 please do,0.3182,91
891,nytimes,Sun Mar 04 22:42:20 +0000 2018,@tvalentius As we’ve told you and your managers in multiple (!) emails—there are no more tickets available. The opp… https://t.co/RYY19rsYEd,-0.3595,92
892,nytimes,Sun Mar 04 22:38:52 +0000 2018,"Thanks everyone for your kindness, it’s nice to know that in a weird way, it’s possible to find community and suppo… https://t.co/sfW4gxUPCh",0.7906,93
893,nytimes,Sun Mar 04 22:36:38 +0000 2018,@OphelieLechat ❤️,0.0,94
894,nytimes,Sun Mar 04 22:36:29 +0000 2018,@ezyjules thank you for sharing your experiences and your kindness!,0.8221,95
895,nytimes,Sun Mar 04 22:02:08 +0000 2018,"RT @amyngyn: every woman in tech knows a man who has privately mistreated her and other women but publicly markets himself as a male ally,…",0.0,96
896,nytimes,Sun Mar 04 05:50:10 +0000 2018,This is the hardest day.,0.0,97
897,nytimes,Sun Mar 04 05:30:09 +0000 2018,I’ve been living in Australia for over two years and this is the loneliest I’ve ever felt. I’d appreciate some internet hugs.,0.3612,98
898,nytimes,Sun Mar 04 00:57:00 +0000 2018,"A few great looking events this upcoming week in Melbourne:

→ 3/6: Women and Future Work (https://t.co/eJO3zztIIi)… https://t.co/rmAd1i073F",0.6249,99
899,nytimes,Sun Mar 04 00:00:24 +0000 2018,"RT @sara_ann_marie: ""Please keep politics out of your talks."" 

@redsesame on why this tech conf request is misguided—and impossible: https…",0.3182,100
900,nytimes,Thu Mar 08 23:38:30 +0000 2018,"“As a woman of color, I am pained when the powerful stories of incredible women and minorities are not brought to l… https://t.co/b8zuGSR9Kk",0.0,1
901,nytimes,Thu Mar 08 23:34:00 +0000 2018,"Diane Arbus 1923-1971

“A photograph is a secret about a secret. The more it tells you the less you know.”… https://t.co/PuTe3tuwFT",0.0,2
902,nytimes,Thu Mar 08 23:30:00 +0000 2018,"Charlotte Brontë 1816 - 1855

Despite plenty of (male) discouragement from practicing her craft, Charlotte Brontë m… https://t.co/86AuFi10t3",-0.4588,3
903,nytimes,Thu Mar 08 23:17:05 +0000 2018,"RT @jessicabennett: Since 1851, obituaries in @nytimes have been dominated by white men. Just 20% have been women. 

Today we introduce Ove…",0.0,4
904,nytimes,Thu Mar 08 23:02:02 +0000 2018,"Disney has turned to one of its favorite filmmakers, Jon Favreau, to produce and write a live-action “Star Wars” TV… https://t.co/kVD2k4rE4U",0.4588,5
905,nytimes,Thu Mar 08 22:47:06 +0000 2018,8 new books recommended by critics and editors at The New York Times https://t.co/BUnJLjEfwA,-0.1027,6
906,nytimes,Thu Mar 08 22:32:06 +0000 2018,RT @dougmillsnyt: .@realDonaldTrump hands out pens to steel workers after signing an order imposing stiff and sweeping new tariffs on impor…,-0.1027,7
907,nytimes,Thu Mar 08 22:25:02 +0000 2018,Here’s Cardi B’s “Bodak Yellow” and your 3 minutes 44 seconds of frankness in a year of feminist pandering https://t.co/OFTxde8e4U,0.0,8
908,nytimes,Thu Mar 08 22:05:05 +0000 2018,"“I am a pawn caught between the federal and state governments, like a child between 2 fighting parents. Each is thr… https://t.co/iJYsW8BVXs",0.0,9
909,nytimes,Thu Mar 08 21:55:07 +0000 2018,"“It’s more than just racist,” one activist said. “It celebrates human subjugation.” https://t.co/eHZNoiKExV",0.5719,10
910,nytimes,Thu Mar 08 21:45:08 +0000 2018,Unsubscribing from IRL junk mail is almost as easy as unsubscribing from email spam https://t.co/x9AHYuxw63,0.0314,11
911,nytimes,Thu Mar 08 21:35:08 +0000 2018,One NYT reader's reaction to a group of U.S. allies signing a broad trade deal that was originally conceived by the… https://t.co/vuaOELJ0Nw,0.0,12
912,nytimes,Thu Mar 08 21:30:26 +0000 2018,"RT @DanBilefsky: Here is how my Quebec road trip is shaping up as Canadians share tips, infused with a love of la Belle province -  https:/…",0.7506,13
913,nytimes,Thu Mar 08 21:25:07 +0000 2018,"With no collective bargaining rights, no contract and no legal right to strike, West Virginia teachers managed to m… https://t.co/ZGt0V3TPy9",-0.6808,14
914,nytimes,Thu Mar 08 21:15:13 +0000 2018,"RT @rickgladstone: Some women, impatient over the fight for equality and glacial pace of change, found large and small ways to protest — wi…",-0.7003,15
915,nytimes,Thu Mar 08 21:05:03 +0000 2018,Deceptively simple to make and the payoff is just sublime https://t.co/q3LkEi3CGq,0.0,16
916,nytimes,Thu Mar 08 21:02:29 +0000 2018,"Breaking News: President Trump signed orders authorizing tariffs on steel and aluminum, sparing Canada and Mexico a… https://t.co/caCAWB3EJc",0.0,17
